Age,Annual_Income,Spending_Score,Years_as_Customer,Total_Transactions,Returned_Items,Online_Orders,In_Store_Purchases,Product_Ratings,Complaints_Received
39,91527,65,14,21,5,77,7,2.7478195115202304,1
46,41345,29,7,30,9,18,25,2.9391053985913533,1
20,64077,14,3,3,4,87,4,2.9425855878041696,1
29,96400,17,6,33,2,39,8,2.1156112772097937,4
43,42055,13,14,31,3,80,37,1.4597464972439496,0
33,74484,93,12,45,1,65,1,2.047918091629414,3
68,65771,98,18,14,8,94,6,4.376415233838671,0
54,87654,91,12,6,6,80,29,3.172224911480464,1
39,76540,63,7,5,9,63,16,4.400792594881873,0
46,59377,33,5,29,2,71,43,3.9806477499623463,4
31,79573,29,12,37,7,16,30,2.394458058390154,1
45,72733,37,9,36,7,37,0,1.7412500017742545,4
22,41760,83,11,21,0,89,27,3.2688792492471492,4
64,55762,46,4,12,4,42,29,4.743426822510267,4
66,80986,24,14,46,4,39,46,4.357660827096547,1
47,64332,14,12,23,2,44,30,4.0553419703879054,4
63,70100,5,18,14,1,39,23,4.056696327163911,4
69,34944,53,7,43,0,70,30,3.11101318160413,3
22,78825,88,1,42,3,87,10,1.6781054750403754,0
29,43877,98,13,10,9,93,41,2.14217824188336,3
33,59990,95,16,27,1,89,15,3.3115713551326706,0
43,85283,30,5,41,4,29,8,2.265413699788457,1
43,33258,60,19,2,9,34,29,4.1262670361075715,3
65,61629,73,9,14,1,65,11,2.4928670445627623,2
38,67579,91,9,7,0,43,46,1.4555859187688132,1
56,52958,28,12,17,9,3,15,4.13017741213309,1
53,69465,26,18,20,9,63,32,3.7925207330916084,0
50,45775,18,10,8,9,4,5,2.0126274138212006,0
47,64207,36,17,20,9,47,44,4.924460918826362,4
54,52553,8,19,36,8,65,0,2.6127580944226625,2
40,83632,18,11,5,1,94,12,3.7218426940184206,1
27,30055,84,16,13,9,26,36,4.641793761059949,1
22,62873,58,8,39,3,23,34,1.6239863532570893,3
53,96205,32,15,38,2,55,43,4.516087162682624,0
51,55318,93,11,17,0,44,25,3.8156514577957847,3
69,63734,49,7,6,7,67,41,1.6702510958230525,0
48,48522,48,2,19,1,27,8,3.6580487282457446,0
27,41656,82,19,25,7,4,16,4.498302470979383,3
36,45893,71,9,3,0,90,37,4.196061631936519,3
49,46493,65,18,41,5,46,45,4.042427890063262,3
18,33632,92,13,28,3,4,34,1.6453445933330388,0
22,91779,33,1,26,2,4,24,1.7624964421029743,2
62,68452,50,19,47,0,47,49,3.190865819940083,3
21,43266,4,13,8,9,72,6,3.3205840666054653,0
33,91607,84,14,15,0,46,40,4.7744962544741405,3
41,46940,36,17,1,6,61,46,2.874725338626222,2
33,54003,95,1,40,5,26,30,2.210010429045488,2
19,64815,28,5,23,2,3,31,1.7630916449224863,4
66,60869,3,14,36,1,48,47,1.2166838235036397,4
45,79297,6,18,42,9,87,18,1.2746142977233252,2
49,90107,45,13,16,2,90,16,3.2966677055120543,3
44,46682,23,12,4,7,64,5,1.7050478323312417,4
37,49622,7,15,8,6,95,24,4.40646838160333,0
41,60408,61,4,36,6,79,32,3.385887279165656,2
29,38837,65,9,10,4,86,18,4.45954623140898,3
67,94210,6,3,30,9,91,14,2.70984732903801,0
52,45407,24,11,36,2,60,34,3.383107980006944,2
50,59309,37,15,16,0,19,48,3.1017132125696762,2
50,48895,45,16,30,0,80,31,4.946706998653307,3
68,30370,51,7,44,5,99,37,4.1872795729731145,3
60,30486,88,7,10,3,7,35,3.3816003287807517,1
54,53762,45,9,11,6,81,31,3.4263439572384295,3
29,56613,63,17,34,9,12,31,1.9952068506295655,0
20,33196,29,13,16,9,72,39,3.9390117736790606,4
18,94839,96,9,19,9,36,35,4.931331451875867,3
50,71916,25,9,44,0,93,33,1.5177252221859092,3
57,38572,10,12,4,5,42,9,3.549044791876397,4
27,58225,35,19,49,6,91,43,3.0715252860811777,4
60,75853,55,15,44,0,55,32,4.401644770764278,2
61,79390,25,18,31,1,49,43,1.000187479166426,2
46,62275,91,8,48,8,81,9,1.5463395496144505,4
30,31105,45,6,35,8,19,43,1.1482911444755644,4
29,89896,96,6,34,5,47,34,1.6517330734798308,4
48,73209,12,3,26,3,99,21,3.8317451213149964,0
63,72487,4,3,39,6,18,22,1.5586856975292744,1
19,48051,90,2,6,4,68,6,3.48932420558795,0
68,96961,67,5,33,2,97,20,4.472823030880923,1
67,90156,17,12,47,3,16,0,1.1384942317415647,2
52,87175,73,6,27,1,27,12,1.1071456635205061,4
40,36849,93,16,12,5,35,8,4.9593930972312394,0
34,48976,65,5,45,2,37,47,3.6930982622154906,4
43,86866,82,6,8,6,93,49,1.5627808869696351,4
25,77078,53,4,9,3,81,46,2.226767959657537,4
46,61113,84,14,1,7,69,19,4.940020613092078,0
43,45401,57,3,5,0,25,46,1.9088662962157459,4
27,42884,98,17,7,8,78,46,4.01130626051242,2
43,67563,28,5,18,2,0,9,1.9647283085824903,1
51,64414,99,6,40,2,80,25,2.5938705219357514,3
68,46142,16,4,24,4,94,49,4.522817006986626,2
58,65135,21,13,26,9,1,46,1.1137557649669754,1
24,57862,77,8,10,0,35,43,2.228940637554963,3
21,35190,99,11,40,2,55,0,2.9487708336025764,4
67,34331,42,19,44,3,34,44,3.5019789513073682,2
62,82186,54,5,48,1,26,16,1.112966619846155,3
28,74648,32,5,12,5,66,16,2.642683865754639,3
46,58549,38,3,22,9,55,38,2.3771487276202365,3
53,55761,70,2,27,3,45,42,1.1074664076735328,4
42,33262,38,3,3,0,19,11,2.421470843069505,1
38,81259,54,15,18,2,7,40,4.726753156466066,1
53,83472,60,7,5,6,92,14,2.098513770933564,2
27,34677,77,3,14,2,71,0,3.3423651900702205,4
54,80617,77,15,25,5,90,31,2.192382829477143,1
26,48595,47,11,31,5,25,10,1.4266644825228298,2
41,90148,12,16,21,0,73,4,2.158893920161116,1
52,76926,53,13,48,1,61,17,2.883036555640103,0
66,64457,33,2,38,9,93,49,2.184833591385759,4
52,72531,28,12,48,5,32,17,3.4966772846162453,0
65,93171,3,7,20,1,60,22,4.796354887927809,1
53,75771,82,1,14,1,99,6,1.2770862560683707,1
35,96354,26,14,20,3,19,45,3.8680174426973246,0
66,67289,54,10,37,7,67,25,1.0050256283772527,4
56,63892,40,3,46,5,86,0,1.0040859962021766,2
49,68409,66,11,30,7,28,27,1.5316774188413436,3
41,64470,68,15,43,3,45,19,2.9197220167745987,0
40,48385,92,6,41,2,95,40,1.1920161396593358,4
49,53296,92,18,20,6,36,47,3.8886070710456084,4
54,91716,89,13,7,6,89,22,1.1171261804909585,3
29,56382,90,15,5,1,52,31,2.9817270989062057,2
66,52419,47,3,31,0,4,37,3.7043945506147673,2
30,69291,2,15,29,7,87,38,1.9502024239718003,1
40,42397,42,1,15,2,65,17,3.31719254847556,1
42,87888,34,10,25,5,14,32,2.04712565986357,0
52,65169,94,18,13,6,45,24,1.856389042743905,2
58,92182,21,8,44,7,56,31,4.273557657410143,0
47,72249,44,12,24,5,7,47,2.33165336512256,1
34,58341,87,5,15,6,36,49,4.255918267870357,0
66,76144,97,1,24,4,56,49,1.8676376471142122,3
37,91772,2,8,26,2,13,27,2.423462282070753,0
65,43444,91,5,19,1,4,12,1.4106352546388718,1
42,75647,59,17,24,6,72,18,2.9860015531770436,1
39,40974,86,15,19,7,85,2,2.526377169579569,3
30,68383,98,4,42,7,42,26,1.023826478635316,3
36,32956,16,13,17,2,48,16,2.859420510779165,2
66,38077,20,17,48,1,43,42,1.2976585457910192,3
53,66490,26,13,5,8,55,28,4.3478241830809665,3
29,85612,16,2,4,5,47,48,2.974772697308102,2
58,66159,70,4,22,9,29,43,3.7602027860943643,3
36,69710,23,2,10,2,32,43,4.284543982482378,4
29,43806,42,12,21,4,36,47,1.2047116230010118,4
26,36458,37,19,25,0,49,32,2.348791003411005,4
24,65524,72,18,6,1,6,27,1.1004713077684918,3
45,36853,6,10,30,8,66,19,1.1985063438790005,1
31,70477,37,5,29,9,42,44,1.1513298049482423,1
48,62222,22,11,11,9,39,33,2.9116261648071866,2
69,48320,6,1,11,2,31,15,2.802712190262504,1
36,82243,32,3,48,7,99,38,1.2449617845319088,1
64,75615,17,17,46,9,54,1,2.0494738654063704,2
33,47352,38,15,27,7,82,49,1.977964782027088,4
22,33203,17,14,19,4,94,27,2.186460536369625,2
52,69267,37,15,22,7,93,16,3.5630495951553334,1
29,67941,23,16,28,1,88,47,3.7882690888942947,1
42,55368,49,4,4,1,76,19,2.3562857194004136,2
69,60984,61,19,37,3,75,17,4.15292255116276,3
38,71941,49,8,19,7,8,27,2.6714407040277126,1
53,82683,61,6,17,1,8,27,3.0896107633806142,1
40,30801,77,16,40,3,63,15,1.5821984016779793,2
33,77965,32,3,36,7,44,32,1.9315817762638683,1
56,39969,86,8,23,2,90,20,3.9102209416835527,3
62,65969,63,5,28,7,60,4,4.908168946078724,3
59,62449,7,5,11,1,94,46,3.8186142225195274,2
56,55705,22,12,14,0,69,44,1.2167935432883143,0
31,90303,85,1,13,5,92,36,1.5715654128015832,4
48,58363,6,7,24,7,93,17,2.7831141677369997,3
22,60720,61,11,16,8,37,4,3.9302914515717613,3
52,39972,14,10,28,9,74,47,1.6637298317965947,4
40,63351,16,3,30,7,45,42,4.003284546370059,2
46,66145,3,8,44,1,69,10,3.2233428958372836,1
60,86235,9,1,41,0,63,21,4.098172715042305,2
28,44855,47,8,39,6,94,22,3.2305504564517467,0
35,66169,85,11,42,6,34,25,3.410092711699453,0
64,76404,94,7,27,2,11,26,1.9949882640998244,4
29,49569,94,16,17,5,47,2,3.880758947711312,0
26,84437,42,7,26,6,62,41,4.376057473009196,0
27,78506,42,13,7,8,44,1,4.485163231275289,4
61,55738,96,10,35,0,5,16,1.1178122104704453,4
34,36772,23,17,15,2,44,2,3.4983912038647573,4
55,49731,3,3,16,4,89,2,4.958153336734326,4
24,40131,1,7,21,2,31,39,3.3476626262115574,4
63,96324,67,11,17,7,67,15,1.685076030114479,3
30,84097,71,13,45,9,2,11,4.510432363232622,1
57,32889,3,5,26,5,1,0,2.05722565940227,4
59,39569,49,19,35,1,19,3,1.1800538382448371,1
26,37612,67,15,20,0,82,16,2.7220718712975525,0
67,81644,55,1,20,9,38,18,1.401090773662129,3
44,62069,4,5,23,4,11,3,1.4609691473502675,4
19,57331,31,13,5,8,60,46,2.8531565896898448,3
22,85897,66,10,9,9,35,38,3.4507336483036433,2
46,43934,78,5,23,8,91,19,4.621568246634929,1
54,40095,64,1,18,0,8,48,3.8210117360500715,4
55,48706,31,10,29,2,43,40,4.370412606491682,1
36,73516,63,18,11,5,74,38,2.647137658159168,1
25,64629,66,8,43,4,52,3,2.274366780586182,2
65,76910,31,3,48,3,29,16,3.3713610672729244,1
62,50431,47,19,8,1,65,14,3.781998269706396,0
18,86733,22,19,27,3,37,40,3.273001779405884,1
39,70088,74,2,2,4,37,27,2.058085095625738,2
69,74135,94,17,23,1,32,15,2.478895557353615,2
34,68015,97,16,21,9,70,5,2.7932188242236307,4
24,61385,83,10,10,0,84,27,1.0566076163812101,0
42,68677,46,16,38,6,54,31,4.519355141693124,1
62,42818,89,5,4,6,75,16,3.045640679194644,2
21,93001,58,3,21,7,84,24,4.004119788870792,2
53,53977,61,3,37,9,22,38,1.6876451922242817,1
23,79832,46,2,43,5,69,16,3.226574765680655,1
48,70931,1,4,12,0,13,45,4.704524686074226,4
36,75784,96,18,48,7,95,14,1.8571071422564693,4
61,39921,25,2,46,1,48,49,2.383424803280806,0
56,64959,61,6,14,2,44,17,2.553292684602032,4
44,62328,81,3,20,7,76,45,2.533214446188312,4
27,38859,14,3,47,3,26,19,3.4024903766574415,3
43,56708,45,2,8,4,74,22,2.575080986351536,1
36,48847,77,3,27,8,95,4,3.6962179859722606,4
56,85989,39,17,37,6,66,38,2.938241313199902,3
20,34922,66,14,41,9,48,11,1.630503706600952,3
62,99928,32,7,21,6,1,16,4.794272941885985,4
30,82335,96,6,48,0,93,29,1.9580653737893967,2
67,43541,58,8,35,0,59,18,3.2498797116969125,4
45,49551,56,19,44,7,65,31,1.242776150507297,4
37,49381,6,19,39,9,58,15,4.674486720305929,1
45,85673,89,12,49,0,92,1,4.711984346944827,2
25,52948,67,5,15,9,59,11,2.458175695777345,0
58,89072,82,5,47,1,21,48,1.4839206444842423,4
56,97560,50,14,12,3,88,2,4.079936465662227,4
18,32486,38,17,34,8,45,7,2.0490107048962884,1
20,96691,3,16,8,6,52,36,3.8024625496680233,0
30,40082,5,4,37,6,18,23,4.660592788480429,3
45,37086,24,8,30,9,48,48,3.3609531540699957,2
66,97853,54,3,3,6,79,24,4.444950044039893,0
42,45916,34,5,30,4,16,24,1.8985938090553032,4
50,45248,39,7,29,0,26,13,4.641723005662481,3
55,98047,88,18,1,4,18,45,1.906578208007105,1
23,54226,92,8,16,7,29,35,1.9032004505714593,4
61,55025,48,11,42,6,77,14,4.519475532137011,1
62,78380,49,14,31,6,45,31,3.219613936779941,2
49,37848,34,18,10,1,63,1,4.197766455736142,1
62,44274,80,13,30,0,31,20,4.209954986132553,0
64,84545,7,6,43,3,52,3,3.587845279785951,0
38,65233,18,13,26,7,22,28,1.7562948897455466,2
33,46304,70,1,12,0,35,48,3.768376140114705,2
38,41294,92,11,40,1,9,28,1.2545386670565182,2
28,56425,34,7,5,6,58,22,1.8026721846747766,0
54,98711,51,10,9,4,28,2,3.5716473294775044,4
53,39425,93,2,11,5,10,20,4.631239187598042,0
52,74990,68,16,47,7,37,15,4.086771238544664,1
36,98295,14,5,23,8,78,43,2.3298310337706556,2
37,46091,69,16,17,7,31,19,4.294807122689999,3
35,30002,89,16,43,0,90,34,4.86638916916331,0
64,80411,8,15,13,3,51,4,2.3278013644770414,3
58,70958,15,9,17,4,0,47,1.7473017269313074,4
66,50707,83,1,23,8,13,25,1.7900578267812701,0
31,45248,59,9,39,5,2,6,2.601294491378504,4
32,81720,11,11,9,5,29,15,1.209293631097315,4
48,45037,20,5,18,2,30,16,2.951029377902203,0
18,97421,55,6,18,1,0,1,3.929194157067102,0
20,70612,36,8,30,1,45,11,3.121838159277794,4
33,43450,82,15,42,6,13,12,4.880200985686045,2
40,39491,14,16,44,4,35,4,2.846803187154539,0
28,36791,58,18,26,9,45,15,1.0530353805676071,4
29,58314,38,12,18,0,54,27,2.8804974187739965,1
27,81883,89,4,21,4,35,7,4.719528625537708,3
49,95629,80,16,41,0,42,27,1.3834454143378925,1
33,39967,82,11,41,8,42,45,1.8918698261334668,0
25,73220,1,7,42,7,14,7,3.8622370660385417,0
55,34947,65,15,33,3,37,28,2.176402742185373,0
29,69419,1,17,43,0,88,17,4.060963676628909,0
41,86131,85,15,14,7,43,43,2.6772969499750894,1
45,58876,60,10,10,4,54,42,4.184268499291763,2
25,49971,25,4,28,0,54,15,3.206131741980323,4
45,92539,91,17,14,1,77,25,1.3298745332747175,4
53,79228,10,4,19,4,87,21,2.544545019114537,4
43,58261,50,11,26,8,57,14,2.3329933202436766,3
25,91260,12,4,10,9,56,12,4.2403247850847015,0
67,33346,92,12,17,7,55,21,3.499513229851157,1
45,86176,32,10,34,9,1,20,4.109603234021952,1
45,82300,33,14,14,7,33,49,2.4885990356578778,1
54,41340,72,18,26,8,48,23,3.7669730372031682,2
58,63012,26,6,34,1,63,0,1.2609375483994643,0
53,65393,42,5,19,6,86,28,1.1468938305264782,4
44,55557,50,2,24,9,7,0,2.1498715059257165,4
34,94204,61,13,31,4,68,0,4.094796708830284,0
26,47276,41,14,40,2,57,8,3.136349907768415,4
50,84639,57,3,6,9,92,20,2.635287162758697,4
37,37310,2,11,20,7,42,13,4.586538513756619,0
30,65167,99,4,39,1,61,27,2.9894464147009474,1
45,40391,98,13,45,3,51,17,3.4535565751939816,3
65,80621,70,8,34,4,32,32,4.94331445569993,0
46,40892,31,8,22,4,19,42,3.089567882179347,4
30,66142,23,13,7,3,79,1,4.134010458454149,4
63,75679,76,10,33,2,58,33,2.6553022221215152,3
52,71615,54,13,6,2,59,23,1.145361702190863,3
23,77553,28,13,16,4,62,18,4.337888280863297,3
35,71002,79,17,8,9,55,1,4.777618375826876,0
68,39852,19,6,45,5,36,5,2.7375280975478775,1
22,35387,76,2,23,0,59,14,3.014545074308076,3
64,69994,48,17,18,3,87,10,2.6965516024177383,2
42,63725,2,12,14,9,50,15,4.987623266317877,1
19,30560,11,6,36,9,28,20,4.613444214272491,3
27,86565,44,5,15,5,98,26,1.16440578806059,4
47,31312,59,5,5,1,8,21,4.116074680780158,0
67,48205,59,9,46,9,85,2,3.403346978598015,4
62,41595,38,3,48,4,83,2,1.1005668151117747,4
22,51329,25,5,15,8,39,20,2.7788491116524896,0
50,98187,21,7,11,2,67,42,1.5988463362932275,1
18,65645,42,12,2,2,42,5,4.492191022422089,4
35,99619,36,7,23,8,99,24,1.0507950271040842,1
49,63513,9,10,24,2,75,40,4.492423230462395,0
64,38749,12,8,18,3,22,36,4.763356594600831,3
66,60783,10,17,4,8,7,29,1.2919378659809588,4
28,90645,59,5,15,3,73,38,3.8793501301879636,4
38,83175,5,15,12,4,63,19,3.1955687696224984,0
43,92709,33,9,3,1,22,0,4.817106882332819,0
42,47323,69,11,32,7,92,34,4.192598723723739,3
39,80762,80,13,36,8,95,42,3.7776561790410033,0
44,94222,63,18,21,9,55,25,4.7020388826453114,2
66,64493,29,17,48,3,13,20,1.6413989245753382,2
30,88328,18,9,6,2,79,9,2.503839952204054,0
50,42213,93,10,2,3,16,44,4.3717674368123145,3
51,76930,6,5,9,6,19,28,1.406341828572184,2
58,57713,53,11,12,0,11,2,4.7417893963149,4
52,62583,82,15,44,1,72,42,3.9806218462272396,3
18,52369,32,2,24,9,71,40,2.757331733609525,0
38,77928,42,14,14,4,40,42,2.354885464687022,2
65,98950,47,5,49,8,84,40,1.5904256126487164,3
23,49510,31,6,41,5,31,12,1.3746940995943513,4
45,42120,62,15,12,2,36,8,2.6943783158442933,0
34,35295,56,4,27,2,17,45,4.372393969869607,1
22,50460,11,10,10,6,28,15,3.12740215059914,2
48,44963,26,19,43,2,6,48,2.8045951180608686,4
22,57328,92,9,2,9,39,46,2.2761700741583284,3
55,51605,27,10,31,2,5,27,1.627799645276402,2
20,74813,83,4,28,9,19,27,4.960397179350736,2
40,76371,57,4,16,6,54,10,1.1029303720759134,0
54,77598,27,6,1,8,55,43,2.2472636069433882,4
54,90776,59,8,22,8,72,29,4.077517780114388,2
27,70969,62,16,1,2,52,10,3.0822326249746146,2
27,66912,20,8,31,7,72,28,2.255419603257194,4
36,68374,3,16,22,0,71,49,4.970957222775254,3
34,92784,16,6,34,7,80,11,3.4766785760462864,0
38,79882,44,17,12,1,87,7,2.180623132624453,2
31,45928,93,1,23,3,86,9,4.3918125728065265,4
26,51274,79,19,28,6,32,34,1.6006566070698138,1
63,64416,30,18,12,5,21,35,2.8542962992765912,3
18,90998,40,17,27,8,49,12,4.358355184993652,0
68,59047,65,17,23,7,85,26,4.934632209450829,1
62,73356,29,12,1,1,26,39,2.532230369948505,3
30,67134,30,12,43,3,47,1,1.5524386352120172,2
21,97042,32,6,2,0,65,27,3.2677180802437134,0
18,81310,10,7,44,6,94,33,4.775972152579705,3
66,42363,91,8,31,3,12,20,3.6624469448740453,3
57,74563,51,3,2,7,1,5,3.4086381573324593,3
49,60628,8,17,49,1,45,38,2.237167907368043,3
51,99672,51,8,25,7,70,25,3.4253592793360674,1
45,76246,36,11,38,1,10,35,4.538711989876768,0
48,41161,55,18,48,7,25,39,2.5021039551718713,2
25,32810,35,16,19,0,62,17,1.9682146157773825,0
56,89860,36,13,28,1,48,41,2.923830287947341,1
43,95548,56,9,6,4,62,42,2.5047511772972917,0
51,92363,36,19,39,0,20,38,2.8797039739986627,1
20,41162,89,7,19,4,48,4,1.3829185602317442,1
67,37219,84,17,17,4,78,25,2.3448399976650975,1
29,33621,61,8,6,6,79,10,4.306191227576797,1
18,74433,62,8,15,1,8,49,2.60128443685732,3
61,96188,81,3,22,1,20,15,4.871580404261302,0
22,84951,87,16,41,5,52,18,3.835379244796964,4
47,66558,25,12,34,9,54,4,2.4641463461758684,1
47,45659,64,15,5,2,40,6,2.0066547540579327,1
34,64413,60,4,23,7,5,2,3.741471948368976,0
65,40435,57,7,5,2,0,24,2.2097859599135066,3
64,83911,95,11,44,9,94,9,4.707571279431103,2
40,58067,70,5,10,3,63,4,1.4653435255077434,1
32,99224,99,13,4,6,4,31,1.1149613382864505,3
54,31379,52,11,12,0,25,31,1.8841071018080715,3
38,57624,56,5,47,0,0,4,3.4264765332048492,4
31,87745,63,8,10,8,0,42,4.339848008288532,1
19,81805,68,17,30,5,92,18,1.6805122797752272,3
28,42516,20,11,24,4,85,11,3.3388914360256705,4
68,54843,54,19,5,1,37,30,1.5766123999397341,3
56,35912,1,18,13,1,40,16,3.2527145933222235,4
55,51514,90,10,36,6,82,21,1.0727291124491374,4
51,87032,98,5,9,5,27,46,3.2312283536760877,4
55,58797,10,1,18,7,4,49,3.0871033518606454,3
67,36449,23,17,35,2,20,40,1.1713917570446402,2
51,31725,51,17,31,2,62,21,3.7576675646427504,0
35,39304,24,1,24,4,85,48,3.289018206968211,4
47,43663,13,1,43,9,83,25,3.4923891162074816,1
32,42676,29,9,4,3,11,30,3.1190957860665884,0
44,55192,58,4,41,7,5,42,3.8879744885856193,2
68,54722,91,9,26,5,28,5,3.100015457256011,0
51,37446,95,14,44,7,60,11,4.689079075706898,0
69,34725,43,15,42,6,34,42,4.774037331855933,2
55,87632,10,16,10,1,74,26,3.9067019664150204,1
50,96945,31,16,41,8,51,16,4.647047990658425,4
41,46365,74,13,42,5,32,9,4.692619287844453,3
32,95792,88,14,9,5,24,44,2.047993854934984,1
47,94857,97,9,1,1,13,4,4.975718712277937,1
59,45704,14,9,16,8,92,3,2.069747315618286,4
68,80575,99,4,46,0,52,38,1.074156832443304,1
34,59902,34,10,13,5,60,14,4.8488998535012175,1
22,31195,17,3,38,7,12,1,1.894872168560875,0
46,83517,21,9,14,1,14,48,3.3364834530498664,0
21,64012,96,19,40,2,54,7,4.88267262989995,2
27,41415,67,16,23,9,52,15,1.197801581278088,2
34,69534,58,16,18,9,71,19,2.0772478146204993,2
27,51686,79,17,28,6,46,23,3.435295890414585,3
34,58743,8,18,20,0,44,34,4.050232226332573,4
37,62161,96,10,1,4,96,16,4.22946578740777,3
41,91313,38,19,12,5,74,4,4.535381508903804,3
22,32402,26,15,27,9,63,13,1.6737441019270318,2
51,93190,64,15,43,6,14,13,2.480149323388879,4
23,82551,30,11,13,9,20,45,3.8570170000079362,3
19,43275,9,8,4,9,35,42,3.861240152052171,0
30,58182,32,16,25,6,69,30,2.232218715587044,3
60,44915,11,10,6,2,24,19,2.2168921545276743,0
60,30909,86,9,45,6,43,12,2.282568054198525,3
65,95908,34,15,22,0,0,8,4.568320758430344,4
28,52620,18,5,45,3,41,33,4.6380430507519925,0
68,64112,19,2,38,6,58,11,1.0593099023393595,0
64,32431,54,16,36,6,32,39,2.300065566354612,2
40,92175,82,18,3,3,31,15,2.5681421087209575,0
33,62624,37,16,15,0,65,0,4.929541941218531,3
48,91264,82,5,11,7,24,15,4.7766712783400065,3
28,61958,12,1,34,3,39,5,3.5133004592131396,2
33,31695,4,19,27,1,57,19,1.183221205187265,1
25,79932,43,10,23,3,96,5,1.7648682187840508,0
21,74225,27,13,17,7,74,34,2.7368250403703,0
57,31403,51,11,23,7,63,40,4.836142499591148,0
21,68636,5,15,34,4,18,2,1.3788175571532295,3
42,40839,6,2,21,1,88,20,4.165409408515956,4
20,95546,77,6,33,6,27,6,1.7647672519272888,4
49,77829,87,11,5,2,73,13,3.0314044302643994,4
20,39230,56,15,17,5,94,29,4.067883266817879,2
44,81977,89,9,1,8,79,21,3.769981392143563,2
46,70232,68,12,7,4,41,13,4.1029912774634045,3
49,55651,96,4,3,8,81,24,4.254370762830377,4
67,69963,44,14,26,3,85,2,2.222969699119805,1
68,85872,15,3,16,8,49,4,2.456122381376964,0
36,43739,90,17,16,0,98,4,4.262970697762323,4
38,93294,42,13,44,3,75,41,1.1545724472779177,1
22,78356,11,8,41,0,91,8,3.05781879023742,0
35,31789,73,12,14,8,47,47,4.681618461281781,0
45,49420,11,12,44,7,56,40,4.5400159713323385,2
59,67606,66,12,26,7,8,37,4.21721575055493,1
39,68640,27,2,27,6,29,36,1.0861953530841655,4
38,74135,58,10,48,8,17,3,4.550748313000792,4
23,67067,90,9,17,2,44,19,4.646655866090942,3
18,88420,72,1,44,6,87,20,3.654680242494998,1
22,47357,21,4,4,5,82,49,2.195655592901244,0
58,69851,21,14,17,4,77,47,2.9597094853745847,2
29,68262,72,16,33,8,65,23,4.05047768307152,3
43,88643,1,18,30,3,10,6,4.252114715157653,2
63,51534,58,2,21,2,89,45,2.373375941924929,0
51,62872,13,6,17,2,71,48,2.3042685175711703,0
66,37689,73,3,11,1,66,7,3.9447248602775735,2
31,99103,92,19,30,0,14,10,3.745423527925491,3
43,67412,6,13,18,2,39,48,3.052788834919455,0
62,77734,87,17,20,7,12,45,2.681041852850057,4
44,99930,58,14,34,5,79,8,3.6286389722613697,4
26,52228,17,11,41,1,85,5,1.1297332813598997,4
43,41319,73,16,28,7,32,39,1.3027583032237073,3
64,36475,12,11,9,4,1,16,3.29234701852602,3
39,44728,86,18,44,3,92,12,1.8411149629654453,1
64,59545,52,2,31,0,33,44,4.099135980851271,1
47,91756,76,8,45,0,15,16,4.089455898420921,4
60,98775,70,14,16,3,13,1,3.8398483224708833,2
